id,seller_id,buyer_id,status,created_at,total_value
55251,51,1920,delivered,2024-06-12 04:13:22,9965.56
55252,12,2366,completed,2023-08-19 22:33:01,10668.59
55253,50,2697,processing,2024-07-08 09:36:29,30660.78
55254,113,2153,refunded,2024-09-25 05:29:39,8069.07
55255,113,1581,processing,2023-11-01 02:36:59,16375.98
55256,42,463,cancelled,2024-11-04 08:24:26,29087.18
55257,6,1115,refunded,2023-08-10 03:28:48,15935.39
55258,29,506,delivered,2024-06-18 00:48:49,8002.26
55259,2,1815,completed,2024-06-20 11:07:02,2226.5
55260,24,1360,delivered,2024-07-12 00:13:48,29485.29
55261,105,2589,completed,2024-03-23 11:56:43,45221.63
55262,31,1490,processing,2024-07-19 11:44:33,20234.58
55263,45,2496,processing,2023-10-10 04:53:43,133.42
55264,9,1226,delivered,2024-08-02 20:24:18,13478.93
55265,1,2983,delivered,2024-03-19 16:18:22,29549.73
55266,119,339,completed,2024-03-31 14:25:06,15594.6
55267,19,1754,completed,2024-03-10 06:06:21,11243.14
55268,16,1618,delivered,2023-08-01 21:27:20,10862.5
55269,48,2355,cancelled,2024-10-19 22:11:12,25243.28
55270,78,14,delivered,2024-11-15 05:28:26,7687.5
55271,15,1063,delivered,2024-07-26 22:59:59,17456.99
55272,41,354,processing,2024-07-01 21:20:41,8101.05
55273,19,1188,delivered,2024-03-08 04:30:21,3448.43
55274,33,2408,delivered,2024-02-21 08:27:50,29510.29
55275,10,2642,completed,2023-11-10 10:12:19,17390.23
55276,38,1269,delivered,2024-01-05 23:38:29,37768.78
55277,3,2997,cancelled,2024-03-21 18:38:10,45602.55
55278,94,2471,cancelled,2024-07-28 08:23:39,10641.39
55279,58,396,completed,2024-07-08 13:40:06,3429.45
55280,111,2280,completed,2024-07-24 00:59:11,48454.75
55281,53,2571,completed,2024-10-04 02:58:28,33827.97
55282,11,968,completed,2024-10-02 07:55:02,10324.1
55283,34,1645,completed,2024-02-09 02:46:09,13976.74
55284,64,1668,cancelled,2023-12-25 19:39:10,16083.09
55285,21,474,delivered,2024-02-10 01:28:15,4876.94
55286,45,2527,delivered,2024-07-14 02:58:11,10865.69
55287,10,874,delivered,2023-08-16 15:09:24,33983.91
55288,83,1471,delivered,2024-11-23 21:58:15,29798.06
55289,105,1476,completed,2024-09-09 16:32:27,10044.63
55290,18,298,completed,2023-11-01 08:28:59,26497.48
55291,86,1842,delivered,2023-09-27 05:03:41,3087.29
55292,6,812,completed,2023-09-30 01:13:10,22144.76
55293,14,1671,completed,2023-09-03 20:27:17,7605.97
55294,30,1251,delivered,2024-04-23 14:51:24,20011.2
55295,22,1614,cancelled,2024-09-30 22:09:51,36134.76
55296,57,1258,completed,2024-01-18 03:19:34,3511.37
55297,47,2856,delivered,2024-04-21 07:36:47,847.13
55298,5,2569,completed,2023-10-28 21:49:56,24167.64
55299,8,2136,delivered,2023-08-27 20:53:57,519.25
55300,3,2809,cancelled,2024-02-09 12:01:14,23218.44
55301,113,1633,cancelled,2024-06-02 04:48:20,11002.49
55302,61,1563,completed,2024-04-05 12:20:59,18354.91
55303,96,903,completed,2024-09-14 23:20:43,18956.06
55304,43,1777,completed,2024-04-13 17:20:31,359.0
55305,11,1438,processing,2023-12-11 17:24:40,1397.92
55306,58,1811,completed,2024-05-31 18:24:05,14813.39
55307,37,756,cancelled,2024-07-19 21:41:01,6994.91
55308,23,1033,delivered,2024-11-03 15:24:57,6962.84
55309,21,1342,completed,2024-01-21 15:56:13,17664.84
55310,62,1730,delivered,2024-05-23 11:31:32,18072.54
55311,56,2924,delivered,2023-11-12 16:45:00,1340.82
55312,9,1145,completed,2024-07-28 05:03:37,16172.25
55313,90,1045,completed,2024-11-17 11:33:19,12714.68
55314,59,1097,cancelled,2023-08-10 08:28:14,24280.77
55315,43,1565,delivered,2023-10-21 12:01:52,8984.1
55316,78,2281,refunded,2024-04-06 13:07:49,21356.96
55317,9,376,delivered,2024-10-16 09:11:48,844.39
55318,107,250,delivered,2024-11-25 00:16:07,21942.53
55319,16,2935,delivered,2024-10-20 04:11:16,9579.88
55320,15,2066,cancelled,2023-11-17 15:28:01,49270.11
55321,89,240,completed,2023-10-29 00:02:17,4426.89
55322,19,2960,completed,2024-02-10 21:19:06,33167.3
55323,92,2630,delivered,2024-05-10 20:18:15,4943.06
55324,19,594,completed,2024-06-29 11:16:02,31450.2
55325,45,1112,cancelled,2024-08-28 00:49:34,4775.04
55326,13,972,delivered,2024-06-10 00:19:18,3344.25
55327,75,352,completed,2024-08-16 22:05:23,48697.83
55328,10,1114,completed,2024-07-22 01:23:29,9412.24
55329,104,1385,refunded,2024-07-23 05:24:41,42599.76
55330,21,100,cancelled,2023-11-17 11:13:35,5029.8
55331,32,244,delivered,2024-01-11 00:39:11,10193.48
55332,2,1132,delivered,2024-07-19 00:07:49,10296.2
55333,116,1675,delivered,2023-12-03 09:09:17,27712.64
55334,89,2119,delivered,2023-12-06 04:07:57,6230.08
55335,28,2945,processing,2024-05-04 04:24:30,5885.36
55336,107,2121,delivered,2024-11-12 19:30:22,26468.51
55337,109,475,delivered,2024-04-25 12:37:12,22238.68
55338,42,2550,completed,2024-05-11 20:16:57,20224.38
55339,14,1935,delivered,2024-04-11 18:38:19,10000.98
55340,34,2747,delivered,2024-06-28 20:16:50,17044.78
55341,19,1600,delivered,2023-08-24 07:13:17,15966.48
55342,28,2395,processing,2023-10-29 22:35:08,32919.07
55343,106,2855,completed,2024-01-19 00:47:33,14213.73
55344,16,235,processing,2023-12-30 08:43:48,1744.37
55345,93,2091,delivered,2024-11-28 05:09:18,1900.95
55346,110,2053,completed,2023-10-21 23:05:40,8354.05
55347,88,1401,completed,2024-08-15 11:14:03,7219.19
55348,41,1681,completed,2024-04-20 16:46:14,30748.36
55349,47,139,completed,2023-11-15 15:14:49,607.65
55350,90,895,completed,2024-11-29 01:21:39,20697.0
55351,3,34,delivered,2024-02-13 07:06:43,7499.7
55352,76,1118,completed,2024-09-20 05:06:40,24865.36
55353,41,2734,cancelled,2024-06-19 23:48:39,15868.53
55354,23,1469,completed,2024-07-03 12:22:08,7226.25
55355,81,411,completed,2024-09-30 18:46:26,11242.68
55356,15,1248,refunded,2024-08-28 23:12:23,5477.45
55357,103,1702,refunded,2024-09-22 11:38:49,13175.0
55358,68,2652,completed,2024-06-08 12:57:13,3685.11
55359,55,96,processing,2023-09-30 01:38:27,25361.14
55360,40,2538,processing,2024-11-07 13:28:08,14211.01
55361,12,2523,processing,2024-01-15 12:53:34,4546.94
55362,56,2342,completed,2024-05-05 20:43:45,40065.22
55363,74,1166,delivered,2024-02-18 11:16:12,27600.12
55364,1,2987,delivered,2023-12-16 19:51:15,21641.58
55365,21,2416,delivered,2024-04-10 00:50:59,17399.63
55366,92,856,completed,2023-11-12 09:13:44,5718.43
55367,59,804,delivered,2024-09-24 19:27:10,4506.31
55368,56,2011,completed,2024-05-08 16:37:34,18313.22
55369,13,1706,completed,2024-07-22 02:22:54,12997.78
55370,59,138,delivered,2023-10-12 00:08:03,17148.65
55371,85,770,completed,2024-03-22 05:03:53,2937.0
55372,23,1325,completed,2024-05-11 02:38:54,32314.32
55373,11,706,cancelled,2023-09-27 12:39:02,16974.11
55374,5,1548,completed,2024-01-25 23:25:17,1283.46
55375,37,2521,delivered,2024-11-12 11:33:13,12514.14
55376,67,2796,completed,2024-06-11 08:24:33,15296.03
55377,10,636,completed,2024-10-02 11:41:53,4488.34
55378,24,837,cancelled,2024-05-29 16:13:45,30549.29
55379,48,2757,completed,2024-11-27 15:40:00,13108.9
55380,9,2542,delivered,2024-10-18 04:14:39,22488.0
55381,16,2205,cancelled,2024-02-14 06:36:28,13812.48
55382,55,652,delivered,2023-10-29 23:52:37,4114.95
55383,74,219,completed,2024-06-27 15:24:49,5257.6
55384,59,974,processing,2024-04-20 09:50:23,18303.97
55385,72,1284,delivered,2024-10-11 20:46:21,15746.88
55386,50,2160,delivered,2024-03-09 21:30:34,4736.89
55387,93,444,completed,2023-11-02 09:33:22,9547.42
55388,91,1590,delivered,2024-03-30 00:13:48,19944.65
55389,86,1426,completed,2024-01-13 00:44:52,19931.15
55390,49,149,completed,2024-10-09 05:12:11,21558.35
55391,120,1061,completed,2024-06-20 01:00:36,10060.88
55392,3,1998,completed,2024-10-07 16:17:40,9479.77
55393,11,2036,completed,2023-09-27 04:11:31,18339.15
55394,88,2359,completed,2024-11-13 19:03:45,21232.13
55395,91,151,delivered,2024-06-25 19:29:27,19984.48
55396,90,2902,completed,2024-09-01 03:57:15,10177.96
55397,99,2295,completed,2024-08-10 05:31:50,2468.93
55398,24,1550,completed,2024-10-23 19:10:46,11319.17
55399,109,699,delivered,2024-09-02 00:15:32,1253.57
55400,12,1237,cancelled,2024-08-05 04:38:10,40866.08
55401,110,1219,completed,2024-10-13 18:34:39,30195.4
55402,46,2588,completed,2024-04-09 04:52:21,13410.25
55403,10,1661,delivered,2024-04-10 09:19:37,1899.08
55404,76,1651,completed,2024-09-04 03:27:14,4641.41
55405,17,819,completed,2023-10-07 18:47:41,18285.59
55406,13,1578,delivered,2024-09-16 05:57:32,1612.54
55407,10,2666,delivered,2023-12-06 08:57:42,11310.76
55408,2,1456,completed,2024-06-17 04:12:28,13578.05
55409,81,536,completed,2024-03-01 19:16:46,5119.77
55410,34,838,delivered,2023-11-09 15:30:20,39.38
55411,117,356,delivered,2024-07-10 06:36:28,8670.35
55412,26,1709,delivered,2024-05-19 06:27:33,33147.72
55413,94,191,completed,2023-12-28 12:23:31,19995.45
55414,115,1154,delivered,2024-01-18 06:19:47,15577.12
55415,2,662,processing,2024-05-22 07:20:32,12146.57
55416,6,254,completed,2024-06-12 03:12:20,28810.19
55417,20,1363,delivered,2023-12-28 15:25:40,12603.21
55418,99,2903,refunded,2024-05-17 17:57:25,22973.92
55419,93,2177,refunded,2024-06-13 12:32:44,25223.18
55420,21,1131,completed,2023-08-18 19:16:19,16674.86
55421,12,2146,delivered,2024-10-29 14:02:32,30980.59
55422,87,1493,delivered,2024-09-28 07:06:17,9950.59
55423,53,2330,delivered,2024-10-01 13:57:01,428.47
55424,2,1375,delivered,2023-12-21 03:06:35,21171.19
55425,88,1412,completed,2024-04-27 06:31:23,4171.34
55426,113,1538,delivered,2023-09-05 04:59:24,6535.44
55427,3,2259,processing,2023-09-27 14:18:35,20779.66
55428,17,195,delivered,2024-08-03 02:57:21,8072.2
55429,90,1094,delivered,2024-10-07 04:36:33,18718.45
55430,51,1586,completed,2024-03-09 11:51:57,3204.82
55431,119,1352,completed,2024-06-23 20:09:56,3028.14
55432,106,742,cancelled,2024-09-21 16:33:23,19188.73
55433,10,1448,completed,2023-08-26 01:46:12,19138.7
55434,66,963,completed,2024-06-28 23:20:32,39235.02
55435,62,2497,completed,2023-12-07 06:05:04,6226.13
55436,7,59,processing,2024-03-01 02:20:52,8282.7
55437,6,2725,cancelled,2024-04-17 14:20:09,6599.73
55438,48,1857,delivered,2024-08-22 00:14:53,10342.36
55439,23,611,cancelled,2024-11-24 09:19:24,2338.44
55440,44,2128,processing,2023-11-16 07:47:00,11829.45
55441,14,1582,completed,2023-11-02 11:28:03,13654.57
55442,46,969,completed,2023-11-13 05:26:51,23996.2
55443,22,1280,processing,2024-01-21 02:42:34,40013.53
55444,102,1898,cancelled,2024-02-29 22:18:48,236.15
55445,18,1228,completed,2024-06-04 08:40:04,4111.08
55446,99,1489,cancelled,2024-05-05 15:57:16,15623.24
55447,22,1057,delivered,2024-03-24 23:37:23,8901.57
55448,50,2602,delivered,2024-02-03 13:43:04,11536.96
55449,17,382,cancelled,2024-05-31 03:19:09,45057.47
55450,88,1838,refunded,2023-12-13 03:37:38,15074.66
55451,94,1134,cancelled,2023-12-27 15:58:30,5482.95
55452,88,1505,cancelled,2024-08-08 21:36:24,5879.9
55453,60,192,cancelled,2024-06-27 16:28:35,24708.18
55454,18,2439,refunded,2024-01-20 06:32:17,15084.52
55455,59,1153,completed,2024-10-30 19:50:28,6526.21
55456,114,121,completed,2024-10-17 01:59:42,10776.7
55457,61,714,processing,2024-08-18 11:33:15,2067.9
55458,113,2153,completed,2024-04-25 04:56:21,12518.4
55459,18,924,processing,2024-10-27 12:17:58,4020.36
55460,95,407,processing,2024-10-12 02:45:48,12017.58
55461,73,1168,delivered,2023-11-18 03:09:28,23019.15
55462,90,889,delivered,2024-05-10 14:02:56,1543.83
55463,72,1113,delivered,2024-10-08 00:19:19,3977.68
55464,33,2783,cancelled,2024-08-03 04:30:43,1616.61
55465,68,2920,processing,2023-10-17 23:09:00,7047.46
55466,109,1413,delivered,2024-06-24 10:20:57,7226.42
55467,24,1923,delivered,2024-06-29 22:55:18,33325.0
55468,112,2396,completed,2023-09-03 03:26:08,13875.91
55469,3,1069,processing,2024-04-17 09:07:16,9982.57
55470,1,919,cancelled,2023-09-04 22:27:00,4588.92
55471,35,2637,completed,2024-06-06 17:41:46,12518.43
55472,95,1540,delivered,2024-02-13 15:20:29,9199.52
55473,14,2920,processing,2024-02-02 06:56:53,25054.54
55474,69,1402,delivered,2024-02-12 03:16:04,12064.88
55475,44,2433,completed,2024-07-04 21:27:52,27087.09
55476,17,602,delivered,2024-10-13 13:27:39,13947.82
55477,17,3000,cancelled,2024-06-10 22:26:05,35511.05
55478,5,2715,delivered,2024-05-29 23:54:09,15071.5
55479,43,270,completed,2024-03-08 05:26:05,19242.42
55480,28,1415,delivered,2024-05-06 17:20:00,7947.1
55481,17,2881,completed,2024-08-19 00:41:04,1613.23
55482,116,1167,delivered,2024-10-21 23:00:08,26206.49
55483,90,2880,cancelled,2024-09-21 01:16:02,22973.7
55484,41,2013,delivered,2024-11-12 19:38:20,10312.08
55485,40,2902,completed,2023-10-17 22:04:21,9150.27
55486,11,1744,completed,2024-03-30 03:54:29,7535.57
55487,62,2257,completed,2023-11-02 05:29:54,6092.69
55488,113,106,completed,2024-10-08 16:17:08,10683.65
55489,103,262,completed,2024-10-10 18:16:42,12446.57
55490,5,151,completed,2023-12-12 20:37:19,5611.19
55491,3,2755,completed,2024-03-02 09:50:48,13970.28
55492,114,930,completed,2024-07-23 14:09:36,29170.9
55493,12,313,completed,2024-01-26 23:50:24,17508.74
55494,45,2112,cancelled,2023-11-26 01:56:46,2288.59
55495,5,2811,delivered,2023-11-10 06:09:52,9276.54
55496,94,1620,completed,2023-09-26 16:28:54,2521.31
55497,7,409,refunded,2024-11-28 03:15:22,22464.75
55498,61,2227,completed,2023-09-16 10:24:38,16634.68
55499,4,1470,completed,2023-10-30 02:26:40,6360.46
55500,9,449,refunded,2024-09-23 12:11:59,29376.39
55501,39,116,completed,2024-02-29 14:16:10,38910.76
55502,3,2023,completed,2024-07-16 23:37:11,12619.77
55503,11,145,completed,2023-11-29 07:20:02,4613.52
55504,8,2530,delivered,2024-06-11 04:02:08,1964.52
55505,3,86,refunded,2024-03-23 11:20:32,10306.11
55506,116,1663,processing,2023-10-22 10:54:10,1035.86
55507,28,1671,delivered,2024-10-12 09:47:24,36655.92
55508,97,1654,completed,2023-09-23 17:24:57,30045.18
55509,21,972,cancelled,2024-08-15 07:44:01,6914.33
55510,3,974,refunded,2024-07-22 06:21:12,10985.54
55511,69,771,delivered,2024-09-05 05:14:33,16628.79
55512,3,1025,delivered,2024-07-20 15:56:41,32631.23
55513,45,2818,completed,2024-02-11 02:17:54,35794.92
55514,8,2786,completed,2023-11-27 20:20:25,8382.93
55515,65,1859,completed,2024-02-19 18:44:24,15324.47
55516,102,2535,completed,2024-01-20 08:43:11,4240.56
55517,113,187,completed,2024-09-02 22:07:52,24792.13
55518,41,300,completed,2024-05-07 13:46:12,14893.17
55519,42,1415,delivered,2023-11-14 10:12:08,2615.46
55520,3,184,completed,2024-08-31 11:24:59,8537.16
55521,82,2355,cancelled,2024-03-18 22:30:31,7877.04
55522,113,2044,delivered,2024-04-26 05:29:09,25815.27
55523,26,132,delivered,2023-12-27 07:59:08,20348.96
55524,86,578,completed,2024-09-16 15:42:23,16074.48
55525,86,2270,completed,2024-01-26 15:10:45,19946.63
55526,84,2934,completed,2023-10-18 17:06:13,24996.24
55527,80,1986,completed,2024-02-15 01:28:40,1769.22
55528,13,2693,completed,2024-03-31 23:09:36,7388.06
55529,79,114,processing,2024-11-09 22:27:12,13756.47
55530,9,1956,completed,2024-04-17 13:22:37,18190.47
55531,72,2297,delivered,2024-02-25 10:09:53,18328.6
55532,1,179,completed,2024-05-24 01:03:48,7180.88
55533,107,2215,delivered,2024-11-24 03:02:39,300.46
55534,92,96,completed,2024-10-23 14:15:54,20993.35
55535,67,885,completed,2024-06-06 07:38:46,21159.73
55536,6,1410,completed,2024-10-09 16:51:15,19842.92
55537,91,1138,delivered,2024-07-22 10:39:47,8729.78
55538,100,2333,delivered,2023-10-21 05:27:41,32132.43
55539,68,777,processing,2024-06-21 02:53:05,38492.74
55540,116,267,cancelled,2024-08-07 02:08:41,42255.65
55541,6,1405,completed,2024-07-22 22:40:36,13675.75
55542,72,2888,refunded,2023-09-26 23:47:25,17140.31
55543,41,2163,delivered,2024-03-22 19:51:52,16185.72
55544,9,2953,delivered,2024-01-23 09:28:52,31713.62
55545,63,1919,processing,2024-07-01 02:32:12,7271.98
55546,87,1943,delivered,2023-08-05 20:34:40,11802.96
55547,10,821,delivered,2023-09-16 22:22:25,8787.19
55548,86,2409,completed,2024-04-20 08:05:26,6395.86
55549,6,1682,processing,2024-08-09 09:27:17,25956.09
55550,52,686,refunded,2024-06-10 05:11:37,15680.74
55551,87,1420,completed,2023-11-15 21:42:44,18968.77
55552,9,2938,completed,2023-12-19 15:38:08,4972.23
55553,49,2635,completed,2024-06-17 19:41:48,19263.19
55554,24,1267,delivered,2024-08-26 00:15:20,14051.43
55555,55,2541,completed,2023-09-15 06:08:25,26534.93
55556,24,200,delivered,2023-11-04 09:25:57,5329.75
55557,15,2581,completed,2024-02-17 21:15:51,17936.31
55558,15,1637,completed,2024-09-20 22:15:28,28106.7
55559,98,2496,completed,2023-11-15 03:24:29,11192.87
55560,9,1518,delivered,2024-09-11 12:52:50,2915.08
55561,7,969,completed,2024-04-27 21:49:52,13438.82
55562,6,1502,delivered,2024-10-21 08:27:48,9082.1
55563,5,1733,completed,2024-03-21 17:20:25,6487.69
55564,1,2284,cancelled,2024-03-08 07:50:39,4696.73
55565,9,1237,processing,2023-10-18 11:35:06,8518.95
55566,11,2898,completed,2023-08-07 16:12:42,9601.48
55567,16,185,refunded,2023-08-16 02:29:36,24126.97
55568,7,517,completed,2023-11-30 01:35:28,31680.02
55569,6,708,processing,2024-08-29 11:42:28,24467.72
55570,43,1930,delivered,2023-11-14 19:40:25,20063.22
55571,73,632,completed,2024-10-20 22:00:35,5669.98
55572,58,2106,completed,2023-09-30 04:10:11,27867.0
55573,46,106,completed,2024-11-11 22:49:08,11268.98
55574,27,1512,delivered,2024-10-09 23:56:22,29594.96
55575,59,85,delivered,2024-01-18 13:03:39,969.53
55576,104,1193,delivered,2024-07-08 16:53:55,27941.4
55577,58,1326,completed,2024-03-13 16:56:37,22094.18
55578,4,1760,completed,2024-05-04 12:39:10,7341.67
55579,48,1827,completed,2023-09-09 14:34:56,16931.87
55580,41,1557,cancelled,2023-10-13 10:36:40,27752.34
55581,28,2313,delivered,2024-01-10 21:21:45,5723.66
55582,48,2065,completed,2024-06-09 03:14:43,19621.33
55583,65,1691,cancelled,2023-09-22 08:42:14,6789.39
55584,3,2370,delivered,2024-02-01 00:42:24,377.85
55585,33,1141,cancelled,2024-08-27 04:14:14,1874.13
55586,90,1651,delivered,2024-08-30 08:25:35,12090.55
55587,42,582,completed,2024-03-16 20:40:24,16309.94
55588,4,250,delivered,2023-10-03 13:47:39,21360.59
55589,83,2633,delivered,2023-12-03 13:44:14,4751.22
55590,111,1174,delivered,2024-03-30 22:46:15,6749.2
55591,96,608,cancelled,2024-01-07 20:41:45,2230.19
55592,21,2503,completed,2024-04-28 02:56:32,6686.28
55593,42,1514,completed,2024-11-10 11:09:32,2204.85
55594,52,2238,delivered,2024-04-19 22:26:23,14244.55
55595,73,2712,cancelled,2024-02-05 22:02:41,33107.52
55596,64,1751,delivered,2023-12-05 19:29:01,12630.75
55597,12,2224,refunded,2023-10-26 02:52:44,17718.06
55598,94,495,delivered,2024-06-03 01:50:00,6909.05
55599,95,651,processing,2023-12-15 16:32:21,26684.24
55600,23,2867,completed,2023-11-09 18:14:21,20095.31
55601,8,2888,cancelled,2024-04-12 08:02:46,11209.92
55602,55,1878,completed,2024-01-10 01:25:41,9009.01
55603,21,2268,cancelled,2024-11-12 02:10:12,18699.19
55604,77,2626,refunded,2023-10-20 22:52:46,11163.8
55605,18,2028,completed,2024-02-07 10:20:07,21695.06
55606,15,2705,completed,2024-03-28 19:17:16,9121.41
55607,98,1018,cancelled,2024-05-01 11:08:04,2178.67
55608,56,2102,cancelled,2024-03-14 03:38:22,19597.18
55609,5,162,completed,2024-08-01 15:04:39,13576.47
55610,68,1829,completed,2023-11-21 18:04:52,6428.86
55611,79,1365,processing,2023-10-20 10:40:47,16806.04
55612,14,1523,cancelled,2024-11-19 18:52:27,19687.46
55613,115,1697,completed,2024-07-12 03:43:59,43091.13
55614,21,261,completed,2023-11-01 13:05:53,23869.56
55615,111,1421,cancelled,2024-03-02 08:46:00,59143.87
55616,17,928,completed,2023-08-01 22:04:01,10069.78
55617,55,377,completed,2024-05-05 05:23:04,2676.49
55618,39,1900,cancelled,2024-11-19 05:21:14,5034.27
55619,119,1469,processing,2023-12-04 19:38:09,8896.61
55620,23,903,refunded,2024-10-22 16:43:04,9071.41
55621,11,1421,cancelled,2024-04-11 08:54:54,392.93
55622,92,1860,completed,2023-11-21 06:11:00,9277.82
55623,3,2316,cancelled,2024-06-18 14:30:18,14236.51
55624,101,2278,completed,2024-04-18 18:14:02,6503.16
55625,7,1231,completed,2024-07-10 11:00:05,12460.47
55626,49,2064,completed,2024-01-01 01:33:01,16339.22
55627,72,2013,completed,2024-08-23 07:47:15,3056.07
55628,19,1740,cancelled,2024-08-27 09:29:53,53923.61
55629,94,447,completed,2024-05-29 04:33:00,18285.42
55630,52,2007,refunded,2023-12-14 12:36:17,5051.82
55631,23,967,refunded,2023-08-23 12:12:50,22120.41
55632,19,2396,completed,2024-02-01 15:12:54,4953.27
55633,7,2500,delivered,2024-06-20 21:59:55,21659.7
55634,60,1116,refunded,2023-09-18 12:05:54,21178.61
55635,21,311,completed,2024-03-15 01:44:24,8667.23
55636,18,905,completed,2024-06-24 09:06:27,31958.93
55637,112,390,delivered,2023-09-03 09:37:36,21279.96
55638,16,1897,delivered,2024-06-08 11:46:45,1096.59
55639,100,2105,completed,2024-11-28 01:42:05,530.13
55640,116,515,delivered,2024-09-24 18:57:27,29390.14
55641,91,2243,completed,2024-08-19 20:02:19,5740.17
55642,2,773,delivered,2023-11-22 12:41:45,20714.47
55643,98,1441,processing,2023-10-25 03:49:16,9710.13
55644,12,197,delivered,2024-11-20 16:06:09,16773.29
55645,20,2372,processing,2024-05-17 19:06:16,51188.52
55646,119,2029,completed,2024-11-09 05:25:39,11072.53
55647,23,55,completed,2023-11-29 21:02:29,8891.71
55648,63,192,completed,2023-12-24 12:27:18,23617.76
55649,18,1249,delivered,2023-08-11 09:32:05,19488.43
55650,21,578,delivered,2023-12-21 12:38:31,26749.17
55651,53,1989,completed,2024-05-14 10:47:20,29220.89
55652,112,589,completed,2024-05-21 09:57:49,12995.41
55653,16,856,completed,2023-11-07 08:59:11,21850.23
55654,14,2319,completed,2024-07-18 17:38:08,21674.47
55655,2,1364,completed,2023-11-08 02:35:30,10077.33
55656,12,2065,completed,2024-04-07 14:57:47,13752.01
55657,15,213,delivered,2023-09-17 00:12:04,24829.9
55658,4,2796,delivered,2024-04-26 19:09:35,14922.33
55659,47,2283,delivered,2024-01-04 11:14:34,16600.22
55660,8,364,completed,2023-10-14 04:59:24,14811.34
55661,38,2087,refunded,2023-09-10 07:09:29,64.87
55662,11,2466,delivered,2024-07-09 23:17:43,18408.68
55663,110,642,refunded,2024-05-31 10:40:54,1013.05
55664,18,1672,processing,2024-04-19 21:40:28,35645.01
55665,6,1832,delivered,2024-04-27 20:43:51,31049.31
55666,93,2031,delivered,2024-01-29 11:47:09,27967.67
55667,23,708,completed,2024-03-12 00:37:09,24026.72
55668,90,2282,completed,2024-09-30 01:54:00,18657.84
55669,18,681,completed,2024-01-24 08:48:46,20815.29
55670,37,1018,completed,2023-09-01 09:11:04,26430.49
55671,27,1643,delivered,2024-05-23 21:58:28,6183.34
55672,46,2915,cancelled,2024-07-09 05:33:34,5517.31
55673,23,1390,delivered,2023-10-19 23:07:43,41057.82
55674,36,974,refunded,2024-02-15 22:14:44,25446.51
55675,67,2814,delivered,2024-02-25 07:33:03,7818.09
55676,24,458,delivered,2023-09-29 16:45:53,8333.54
55677,67,2494,cancelled,2024-11-04 09:38:43,4618.0
55678,73,2022,cancelled,2023-09-29 23:57:29,15770.7
55679,78,193,delivered,2023-09-09 12:28:02,21023.07
55680,32,2882,completed,2024-07-18 23:10:46,25335.29
55681,1,2583,completed,2024-01-15 11:21:44,32982.15
55682,79,750,completed,2024-08-12 05:10:25,10087.76
55683,105,1341,processing,2024-03-22 09:47:57,7125.93
55684,62,125,delivered,2024-09-27 06:28:26,11969.53
55685,41,2317,delivered,2024-04-07 12:34:07,17443.41
55686,47,2183,delivered,2024-03-31 06:09:18,7510.69
55687,60,1458,delivered,2024-08-23 07:31:07,11317.07
55688,120,533,delivered,2024-11-21 00:01:06,3336.12
55689,4,1807,delivered,2024-08-09 20:43:56,12508.14
55690,2,548,completed,2024-03-13 16:51:15,33038.73
55691,114,512,completed,2023-08-19 22:09:33,12761.85
55692,26,2953,delivered,2023-10-04 17:09:53,54801.89
55693,55,2247,delivered,2023-12-04 19:27:03,4504.55
55694,79,1788,delivered,2023-11-22 21:28:16,28450.8
55695,77,1634,delivered,2024-02-06 18:26:09,18268.91
55696,61,478,delivered,2024-07-09 18:10:57,529.6
55697,32,326,delivered,2024-05-09 19:38:19,18296.92
55698,49,876,delivered,2024-09-12 17:21:47,15132.26
55699,75,361,delivered,2024-10-26 00:34:47,3098.7
55700,95,2820,completed,2024-03-27 09:42:20,25464.33
55701,8,1620,delivered,2024-06-30 13:40:52,15158.59
55702,16,1633,delivered,2024-04-06 23:16:01,25243.32
55703,23,2286,processing,2024-07-22 07:27:41,722.5
55704,64,947,completed,2024-02-12 21:03:30,15930.5
55705,23,881,delivered,2024-01-17 23:30:23,44693.29
55706,14,2365,delivered,2023-10-23 18:13:10,3799.38
55707,2,2787,cancelled,2023-08-24 08:22:50,43250.81
55708,94,592,completed,2024-11-04 17:14:38,6719.63
55709,24,2740,completed,2023-10-24 02:40:30,5810.59
55710,19,1531,completed,2024-03-25 13:38:05,935.63
55711,42,357,completed,2024-04-21 04:18:51,10645.21
55712,7,26,completed,2024-10-31 16:03:44,9368.93
55713,23,469,completed,2024-08-02 14:14:25,5972.85
55714,79,1179,refunded,2023-11-10 23:25:15,7366.5
55715,76,868,completed,2024-08-22 02:13:04,10211.39
55716,82,334,cancelled,2024-07-16 23:06:40,8326.83
55717,31,1560,processing,2024-01-06 08:09:35,13333.14
55718,21,937,cancelled,2024-08-15 19:42:39,5187.39
55719,92,1296,cancelled,2023-09-01 07:37:09,3161.35
55720,10,2982,delivered,2023-11-24 10:35:07,1885.5
55721,74,1433,completed,2024-09-27 05:47:36,8144.46
55722,102,312,delivered,2023-10-10 16:43:13,18921.01
55723,17,1678,completed,2024-05-29 18:02:17,44267.44
55724,12,2223,delivered,2024-07-27 13:12:29,13052.02
55725,39,845,completed,2024-02-25 04:06:12,12291.41
55726,13,371,completed,2023-12-16 00:25:40,1408.21
55727,99,1988,refunded,2024-08-01 00:10:59,17585.37
